ID,TOP_LANDCOVER
729,12
730,12
731,12
732,12
733,12
734,12
735,12
736,12
737,12
738,12
739,12
740,12
741,12
742,12
743,12
744,1
745,1
746,1
747,1
748,12
749,1
750,1
751,1
752,1
753,3
754,3
755,1
756,1
757,1
758,1
759,1
760,1
761,1
762,12
763,1
764,1
765,1
766,12
767,5
768,5
769,4
770,1
771,1
772,1
773,1
774,3
775,12
776,12
777,12
778,12
779,12
780,3
781,12
782,12
783,5
784,5
785,12
786,1
787,1
788,1
789,1
790,12
791,12
792,12
793,12
794,12
795,12
796,12
797,12
798,12
799,12
800,1
801,1
802,1
803,1
804,3
805,1
806,1
807,1
808,1
809,2
810,2
811,2
812,2
813,2
814,1
815,2
816,5
817,2
818,5
819,2
820,2
821,5
822,5
823,5
824,5
825,5
826,5
827,5
828,5
829,2
830,5
831,2
832,2
833,1
834,1
835,1
836,1
837,1
838,1
839,3
840,2
841,2
842,2
843,1
844,1
845,2
846,1
847,2
848,1
849,1
850,1
851,1
852,1
853,1
854,1
855,1
856,1
857,1
858,1
859,2
860,2
861,2
862,1
863,1
864,1
865,1
866,1
867,1
868,12
869,2
870,2
871,1
872,1
873,1
874,2
875,5
876,5
877,2
878,2
879,5
880,5
881,5
882,5
883,5
884,5
885,5
886,5
887,5
888,5
889,5
890,5
891,5
892,5
893,4
894,2
895,2
896,1
897,1
898,1
899,1
900,12
901,12
902,12
903,12
904,12
905,12
906,12
907,12
908,12
909,12
910,12
911,12
912,12
913,12
914,12
915,12
916,12
917,12
918,12
919,12
920,12
921,12
922,12
923,12
924,12
925,12
926,12
927,12
928,12
929,12
930,1
931,1
932,19
933,12
934,12
935,19
936,19
937,19
938,19
939,3
940,3
941,2
942,12
943,12
944,12
945,12
946,12
947,12
948,12
949,12
950,12
951,12
952,12
953,12
954,12
955,12
956,12
957,12
958,12
959,12
960,12
961,12
962,12
963,12
964,12
965,12
966,12
967,12
968,12
969,12
970,12
971,12
972,12
973,12
974,12
975,12
976,12
977,12
978,12
979,12
980,12
981,12
982,12
983,12
984,12
985,12
986,12
987,12
988,12
989,12
990,12
991,12
992,12
993,12
994,12
995,12
996,19
997,12
998,12
999,1
1000,2
1001,1
1002,1
1003,1
1004,1
1005,1
1006,1
1007,1
1008,1
1009,1
1010,1
1011,1
1012,1
1013,1
1014,1
1015,1
1016,1
1017,1
1018,1
1019,1
1020,1
1021,1
1022,1
1023,1
1024,1
1025,1
1026,1
1027,1
1028,1
1029,1
1030,1
1031,1
1032,1
1033,1
1034,1
1035,1
1036,1
1037,1
1038,1
1039,1
1040,1
1041,1
1042,1
1043,2
1044,1
1045,1
1046,1
1047,3
1048,3
1049,3
1050,3
1051,2
1052,1
1053,1
1054,1
1055,1
1056,1
1057,1
1058,1
1059,1
1060,1
1061,1
1062,1
1063,1
1064,1
1065,1
1066,1
1067,1
1068,1
1069,1
1070,1
1071,1
1072,1
1073,1
1074,1
1075,1
1076,1
1077,1
1078,1
1079,1
1080,1
1081,1
1082,1
1083,1
1084,1
1085,1
1086,1
1087,1
1088,1
1089,1
1090,1
1091,1
1092,1
1093,1
1094,1
1095,1
1096,1
1097,1
1098,2
1099,1
1100,19
1101,19
1102,19
1103,19
1104,19
1105,19
1106,19
1107,19
1108,19
1109,19
1110,19
1111,19
1112,19
1113,19
1114,19
1115,19
1116,19
1117,19
1118,19
1119,19
1120,19
1121,19
1122,19
1123,19
1124,19
1125,19
1126,19
1127,19
1128,19
1129,19
1130,19
1131,10
1132,10
1133,14
1134,19
1135,19
1136,19
1137,19
1138,19
1139,19
1140,19
1141,19
1142,19
1143,19
1144,19
1145,19
1146,19
1147,19
1148,19
1149,19
1150,19
1151,19
1152,19
1153,19
1154,19
1155,19
1156,19
1157,19
1158,19
1159,19
1160,19
1161,19
1162,19
1163,19
1164,19
1165,19
1166,19
1167,19
1168,19
1169,19
1170,19
1171,19
1172,19
1173,19
1174,19
1175,19
1176,19
1177,19
1178,19
1179,19
1180,19
1181,19
1182,19
1183,19
1184,19
1185,19
1186,19
1187,19
1188,19
1189,19
1190,19
1191,19
1192,19
1193,19
1194,12
1195,14
1196,14
1197,10
1198,19
1199,19
1200,12
1201,12
1202,12
1203,12
1204,12
1205,12
1206,12
1207,12
1208,12
1209,12
1210,12
1211,12
1212,12
1213,12
1214,12
1215,12
1216,12
1217,12
1218,12
1219,2
1220,12
1221,12
1222,12
1223,12
1224,12
1225,12
1226,12
1227,12
1228,12
1229,12
1230,12
1231,12
1232,12
1233,12
1234,12
1235,12
1236,12
1237,12
1238,12
1239,12
1240,12
1241,12
1242,12
1243,12
1244,12
1245,12
1246,12
1247,12
1248,12
1249,12
1250,12
1251,12
1252,12
1253,12
1254,12
1255,12
1256,12
1257,12
1258,12
1259,12
1260,12
1261,12
1262,12
1263,12
1264,12
1265,12
1266,12
1267,12
1268,12
1269,12
1270,12
1271,12
1272,12
1273,12
1274,12
1275,12
1276,12
1277,12
1278,12
1279,12
1280,12
1281,1
1282,1
1283,3
1284,12
1285,12
1286,12
1287,12
1288,12
1289,12
1290,12
1291,12
1292,12
1293,12
1294,12
1295,12
1296,12
1297,12
1298,12
1299,12
1300,1
1301,1
1302,1
1303,1
1304,1
1305,1
1306,1
1307,1
1308,1
1309,1
1310,3
1311,2
1312,12
1313,2
1314,2
1315,12
1316,1
1317,1
1318,1
1319,1
1320,1
1321,1
1322,12
1323,12
1324,1
1325,1
1326,1
1327,2
1328,3
1329,2
1330,3
1331,1
1332,1
1333,1
1334,1
1335,1
1336,1
1337,1
1338,1
1339,1
1340,2
1341,12
1342,12
1343,12
1344,12
1345,1
1346,1
1347,1
1348,3
1349,1
1350,1
1351,1
1352,1
1353,1
1354,1
1355,1
1356,1
1357,1
1358,1
1359,1
1360,1
1361,1
1362,1
1363,3
1364,1
1365,1
1366,1
1367,1
1368,1
1369,1
1370,1
1371,1
1372,1
1373,2
1374,12
1375,12
1376,12
1377,2
1378,2
1379,12
1380,1
1381,1
1382,1
1383,1
1384,12
1385,1
1386,1
1387,1
1388,1
1389,1
1390,1
1391,1
1392,12
1393,1
1394,3
1395,1
1396,1
1397,1
1398,3
1399,1
1400,1
1401,1
1402,1
1403,1
1404,1
1405,1
1406,12
1407,12
1408,12
1409,1
1410,1
1411,1
1412,1
1413,3
1414,1
1415,2
1416,2
1417,1
1418,5
1419,12
1420,12
1421,3
1422,1
1423,1
1424,1
1425,1
1426,1
1427,1
1428,1
1429,1
1430,1
1431,1
1432,1
1433,1
1434,1
1435,1
1436,3
1437,5
1438,2
1439,3
1440,2
1441,5
1442,5
1443,12
1444,1
1445,1
1446,1
1447,1
1448,2
1449,1
1450,1
1451,1
1452,1
1453,1
1454,1
1455,1
1456,1
1457,1
1458,1
1459,1
1460,1
1461,2
1462,1
1463,3
1464,1
1465,1
1466,2
1467,1
1468,1
1469,1
1470,12
1471,12
1472,1
1473,1
1474,1
1475,1
1476,1
1477,1
1478,1
1479,1
1480,1
1481,1
1482,2
1483,2
1484,3
1485,12
1486,3
1487,1
1488,1
1489,1
1490,1
1491,1
1492,1
1493,1
1494,1
1495,1
1496,1
1497,1
1498,1
1499,1
1500,12
1501,12
1502,12
1503,12
1504,12
1505,12
1506,12
1507,12
1508,12
1509,12
1510,12
1511,12
1512,12
1513,12
1514,12
1515,12
1516,12
1517,12
1518,12
1519,12
1520,12
1521,12
1522,12
1523,12
1524,12
1525,12
1526,12
1527,12
1528,12
1529,12
1530,12
1531,12
1532,12
1533,2
1534,12
1535,12
1536,12
1537,12
1538,12
1539,12
1540,12
1541,12
1542,12
1543,12
1544,12
1545,12
1546,12
1547,12
1548,12
1549,12
1550,12
1551,12
1552,12
1553,12
1554,12
1555,12
1556,12
1557,12
1558,5
1559,12
1560,12
1561,12
1562,12
1563,12
1564,12
1565,12
1566,12
1567,12
1568,12
1569,12
1570,12
1571,12
1572,12
1573,12
1574,12
1575,12
1576,12
1577,12
1578,12
1579,12
1580,12
1581,12
1582,12
1583,12
1584,12
1585,12
1586,12
1587,12
1588,12
1589,12
1590,12
1591,12
1592,12
1593,12
1594,12
1595,12
1596,4
1597,12
1598,12
1599,12
1600,12
1601,12
1602,12
1603,12
1604,12
1605,12
1606,12
1607,12
1608,12
1609,12
1610,12
1611,12
1612,12
1613,12
1614,12
1615,12
1616,12
1617,12
1618,12
1619,12
1620,12
1621,12
1622,12
1623,12
1624,12
1625,12
1626,12
1627,12
1628,12
1629,12
1630,12
1631,12
1632,12
1633,12
1634,12
1635,12
1636,12
1637,12
1638,12
1639,12
1640,12
1641,12
1642,12
1643,12
1644,12
1645,1
1646,12
1647,3
1648,1
1649,3
1650,12
1651,12
1652,12
1653,12
1654,12
1655,12
1656,1
1657,12
1658,3
1659,1
1660,3
1661,12
1662,12
1663,1
1664,12
1665,12
1666,12
1667,12
1668,12
1669,12
1670,12
1671,12
1672,12
1673,12
1674,12
1675,12
1676,12
1677,12
1678,12
1679,12
1680,12
1681,12
1682,12
1683,12
1684,12
1685,12
1686,12
1687,12
1688,12
1689,12
1690,12
1691,12
1692,12
1693,12
1694,12
1695,12
1696,12
1697,12
1698,12
1699,12
1700,2
1701,3
1702,3
1703,2
1704,12
1705,5
1706,12
1707,12
1708,12
1709,12
1710,12
1711,2
1712,1
1713,5
1714,2
1715,3
1716,2
1717,2
1718,5
1719,5
1720,12
1721,12
1722,12
1723,2
1724,12
1725,12
1726,3
1727,2
1728,2
1729,2
1730,2
1731,2
1732,5
1733,2
1734,2
1735,3
1736,3
1737,5
1738,12
1739,2
1740,12
1741,1
1742,1
1743,2
1744,2
1745,2
1746,2
1747,4
1748,2
1749,1
1750,12
1751,12
1752,2
1753,1
1754,12
1755,3
1756,5
1757,2
1758,3
1759,12
1760,1
1761,1
1762,2
1763,2
1764,2
1765,3
1766,2
1767,12
1768,12
1769,12
1770,12
1771,12
1772,12
1773,12
1774,12
1775,2
1776,2
1777,2
1778,2
1779,3
1780,3
1781,2
1782,5
1783,5
1784,2
1785,12
1786,12
1787,12
1788,2
1789,1
1790,3
1791,3
1792,2
1793,2
1794,3
1795,5
1796,5
1797,2
1798,3
1799,2
1800,12
1801,12
1802,12
1803,12
1804,12
1805,12
1806,12
1807,12
1808,12
1809,12
1810,12
1811,12
1812,12
1813,12
1814,12
1815,12
1816,12
1817,12
1818,19
1819,19
1820,12
1821,12
1822,12
1823,12
1824,12
1825,12
1826,12
1827,12
1828,12
1829,12
1830,12
1831,12
1832,12
1833,12
1834,12
1835,12
1836,12
1837,12
1838,12
1839,12
1840,12
1841,12
1842,12
1843,12
1844,12
1845,12
1846,12
1847,12
1848,12
1849,19
1850,10
1851,12
1852,12
1853,12
1854,12
1855,12
1856,19
1857,12
1858,12
1859,12
1860,12
1861,12
1862,12
1863,12
1864,12
1865,12
1866,12
1867,12
1868,12
1869,12
1870,12
1871,12
1872,12
1873,12
1874,12
1875,12
1876,12
1877,12
1878,12
1879,12
1880,12
1881,12
1882,12
1883,12
1884,12
1885,12
1886,12
1887,12
1888,12
1889,12
1890,12
1891,12
1892,12
1893,12
1894,12
1895,12
1896,10
1897,12
1898,12
1899,12
1900,2
1901,1
1902,2
1903,1
1904,1
1905,1
1906,1
1907,1
1908,12
1909,1
1910,1
1911,1
1912,1
1913,2
1914,1
1915,1
1916,1
1917,1
1918,2
1919,1
1920,1
1921,1
1922,1
1923,1
1924,1
1925,1
1926,2
1927,2
1928,3
1929,1
1930,1
1931,1
1932,12
1933,12
1934,12
1935,2
1936,1
1937,1
1938,1
1939,1
1940,1
1941,2
1942,2
1943,1
1944,1
1945,2
1946,1
1947,1
1948,1
1949,1
1950,1
1951,1
1952,1
1953,1
1954,1
1955,1
1956,2
1957,1
1958,2
1959,2
1960,1
1961,2
1962,2
1963,1
1964,1
1965,1
1966,1
1967,1
1968,1
1969,1
1970,1
1971,1
1972,1
1973,2
1974,1
1975,1
1976,1
1977,1
1978,1
1979,1
1980,2
1981,2
1982,2
1983,2
1984,1
1985,1
1986,1
1987,1
1988,1
1989,1
1990,1
1991,2
1992,2
1993,2
1994,2
1995,1
1996,12
1997,12
1998,12
1999,12
2000,1
2001,1
2002,1
2003,1
2004,1
2005,1
2006,1
2007,1
2008,1
2009,1
2010,1
2011,1
2012,1
2013,1
2014,1
2015,1
2016,1
2017,1
2018,1
2019,1
2020,1
2021,1
2022,1
2023,1
2024,1
2025,1
2026,1
2027,1
2028,1
2029,1
2030,1
2031,1
2032,1
2033,1
2034,12
2035,5
2036,5
2037,5
2038,5
2039,5
2040,5
2041,5
2042,12
2043,19
2044,12
2045,12
2046,12
2047,12
2048,12
2049,12
2050,1
2051,12
2052,12
2053,12
2054,12
2055,12
2056,12
2057,12
2058,12
2059,12
2060,12
2061,1
2062,1
2063,1
2064,1
2065,1
2066,1
2067,1
2068,1
2069,1
2070,1
2071,1
2072,1
2073,1
2074,1
2075,1
2076,1
2077,1
2078,1
2079,1
2080,1
2081,1
2082,1
2083,1
2084,1
2085,1
2086,1
2087,1
2088,1
2089,1
2090,12
2091,12
2092,12
2093,12
2094,12
2095,12
2096,12
2097,12
2098,12
2099,12
2100,4
2101,12
2102,12
2103,12
2104,12
2105,12
2106,5
2107,12
2108,12
2109,12
2110,3
2111,1
2112,1
2113,1
2114,1
2115,1
2116,1
2117,1
2118,12
2119,12
2120,12
2121,12
2122,12
2123,12
2124,12
2125,10
2126,19
2127,12
2128,12
2129,3
2130,2
2131,3
2132,1
2133,1
2134,2
2135,1
2136,1
2137,4
2138,4
2139,4
2140,4
2141,4
2142,2
2143,3
2144,4
2145,2
2146,2
2147,3
2148,3
2149,3
2150,3
2151,12
2152,3
2153,5
2154,4
2155,5
2156,12
2157,12
2158,12
2159,12
2160,12
2161,12
2162,5
2163,4
2164,4
2165,12
2166,12
2167,12
2168,12
2169,5
2170,12
2171,12
2172,12
2173,12
2174,12
2175,1
2176,1
2177,1
2178,12
2179,3
2180,19
2181,1
2182,12
2183,12
2184,10
2185,3
2186,12
2187,12
2188,12
2189,12
2190,12
2191,12
2192,12
2193,1
2194,1
2195,4
2196,4
2197,4
2198,4
2199,4
2200,12
2201,12
2202,1
2203,19
2204,19
2205,19
2206,1
2207,1
2208,5
2209,5
2210,5
2211,12
2212,12
2213,12
2214,12
2215,12
2216,12
2217,12
2218,12
2219,12
2220,12
2221,12
2222,12
2223,12
2224,12
2225,12
2226,3
2227,1
2228,1
2229,1
2230,12
2231,3
2232,5
2233,5
2234,5
2235,12
2236,12
2237,12
2238,12
2239,12
2240,2
2241,1
2242,5
2243,5
2244,12
2245,1
2246,3
2247,2
2248,12
2249,12
2250,12
2251,12
2252,12
2253,12
2254,12
2255,12
2256,12
2257,12
2258,12
2259,12
2260,12
2261,12
2262,12
2263,12
2264,12
2265,12
2266,3
2267,1
2268,1
2269,1
2270,19
2271,1
2272,3
2273,5
2274,5
2275,12
2276,12
2277,12
2278,12
2279,12
2280,12
2281,12
2282,12
2283,12
2284,12
2285,12
2286,12
2287,12
2288,12
2289,12
2290,2
2291,1
2292,3
2293,2
2294,5
2295,5
2296,5
2297,5
2298,12
2299,12
2300,12
2301,12
2302,12
2303,12
2304,12
2305,12
2306,12
2307,12
2308,12
2309,12
2310,12
2311,12
2312,12
2313,12
2314,12
2315,12
2316,12
2317,12
2318,12
2319,12
2320,12
2321,12
2322,12
2323,12
2324,12
2325,12
2326,12
2327,12
2328,12
2329,12
2330,12
2331,3
2332,19
2333,1
2334,1
2335,1
2336,1
2337,1
2338,1
2339,12
2340,12
2341,12
2342,12
2343,3
2344,12
2345,12
2346,12
2347,12
2348,12
2349,12
2350,12
2351,12
2352,12
2353,12
2354,12
2355,12
2356,12
2357,12
2358,12
2359,12
2360,12
2361,12
2362,12
2363,12
2364,12
2365,12
2366,12
2367,12
2368,12
2369,12
2370,12
2371,12
2372,12
2373,12
2374,12
2375,12
2376,12
2377,12
2378,12
2379,12
2380,12
2381,12
2382,12
2383,12
2384,3
2385,12
2386,12
2387,12
2388,12
2389,12
2390,12
2391,12
2392,12
2393,12
2394,12
2395,12
2396,3
2397,1
2398,1
2399,1
2400,2
2401,5
2402,5
2403,5
2404,5
2405,5
2406,5
2407,5
2408,5
2409,12
2410,12
2411,20
2412,20
2413,20
2414,20
2415,12
2416,4
2417,4
2418,4
2419,4
2420,4
2421,4
2422,1
2423,1
2424,12
2425,12
2426,1
2427,1
2428,1
2429,2
2430,5
2431,3
2432,3
2433,12
2434,12
2435,12
2436,2
2437,12
2438,2
2439,5
2440,12
2441,12
2442,12
2443,12
2444,12
2445,12
2446,12
2447,12
2448,12
2449,12
2450,12
2451,12
2452,12
2453,12
2454,12
2455,12
2456,12
2457,20
2458,12
2459,12
2460,4
2461,4
2462,4
2463,4
2464,12
2465,5
2466,5
2467,12
2468,12
2469,12
2470,5
2471,5
2472,5
2473,12
2474,12
2475,20
2476,20
2477,20
2478,12
2479,12
2480,4
2481,4
2482,4
2483,4
2484,4
2485,4
2486,2
2487,1
2488,2
2489,12
2490,1
2491,12
2492,12
2493,12
2494,12
2495,12
2496,12
2497,12
2498,12
2499,12
2500,12
2501,12
2502,12
2503,12
2504,12
2505,12
2506,12
2507,12
2508,12
2509,12
2510,12
2511,12
2512,12
2513,12
2514,12
2515,12
2516,12
2517,12
2518,12
2519,12
2520,12
2521,12
2522,12
2523,12
2524,12
2525,12
2526,12
2527,12
2528,12
2529,12
2530,12
2531,12
2532,12
2533,12
2534,12
2535,12
2536,12
2537,12
2538,12
2539,12
2540,12
2541,12
2542,12
2543,12
2544,12
2545,12
2546,12
2547,12
2548,12
2549,12
2550,12
2551,12
2552,12
2553,12
2554,12
2555,12
2556,12
2557,12
2558,12
2559,12
2560,12
2561,12
2562,12
2563,12
2564,12
2565,12
2566,12
2567,12
2568,12
2569,12
2570,12
2571,12
2572,12
2573,12
2574,12
2575,12
2576,12
2577,12
2578,12
2579,12
2580,12
2581,12
2582,12
2583,12
2584,12
2585,12
2586,12
2587,12
2588,12
2589,12
2590,12
2591,12
2592,12
2593,12
2594,12
2595,12
2596,12
2597,12
2598,12
2599,12
2600,2
2601,3
2602,2
2603,1
2604,1
2605,1
2606,1
2607,1
2608,3
2609,2
2610,4
2611,2
2612,1
2613,1
2614,3
2615,2
2616,1
2617,1
2618,12
2619,3
2620,12
2621,12
2622,3
2623,12
2624,12
2625,2
2626,2
2627,2
2628,12
2629,12
2630,12
2631,2
2632,2
2633,3
2634,2
2635,12
2636,12
2637,3
2638,2
2639,2
2640,12
2641,12
2642,12
2643,1
2644,1
2645,1
2646,1
2647,1
2648,1
2649,1
2650,1
2651,1
2652,1
2653,1
2654,1
2655,3
2656,2
2657,2
2658,3
2659,2
2660,2
2661,2
2662,2
2663,2
2664,3
2665,2
2666,1
2667,1
2668,1
2669,1
2670,2
2671,12
2672,12
2673,12
2674,5
2675,4
2676,4
2677,5
2678,2
2679,5
2680,3
2681,2
2682,2
2683,2
2684,1
2685,1
2686,1
2687,2
2688,3
2689,2
2690,2
2691,2
2692,12
2693,12
2694,12
2695,12
2696,2
2697,2
2698,12
2699,12
2700,1
2701,5
2702,3
2703,2
2704,2
2705,2
2706,1
2707,2
2708,5
2709,12
2710,12
2711,1
2712,2
2713,4
2714,1
2715,2
2716,5
2717,12
2718,12
2719,2
2720,12
2721,12
2722,20
2723,20
2724,20
2725,20
2726,20
2727,20
2728,20
2729,20
2730,20
2731,20
2732,20
2733,20
2734,20
2735,2
2736,12
2737,12
2738,12
2739,12
2740,1
2741,12
2742,1
2743,12
2744,12
2745,5
2746,1
2747,1
2748,1
2749,2
2750,2
2751,2
2752,2
2753,1
2754,2
2755,1
2756,1
2757,1
2758,1
2759,1
2760,1
2761,1
2762,1
2763,1
2764,1
2765,2
2766,2
2767,5
2768,5
2769,2
2770,2
2771,2
2772,5
2773,1
2774,1
2775,12
2776,3
2777,2
2778,2
2779,2
2780,12
2781,5
2782,12
2783,12
2784,4
2785,20
2786,20
2787,20
2788,20
2789,20
2790,20
2791,20
2792,20
2793,20
2794,20
2795,20
2796,20
2797,20
2798,20
2799,20
2800,12
2801,12
2802,12
2803,12
2804,12
2805,12
2806,12
2807,12
2808,12
2809,12
2810,12
2811,12
2812,12
2813,12
2814,12
2815,12
2816,12
2817,12
2818,12
2819,12
2820,12
2821,12
2822,12
2823,12
2824,12
2825,12
2826,12
2827,12
2828,12
2829,12
2830,12
2831,12
2832,12
2833,12
2834,12
2835,12
2836,12
2837,12
2838,12
2839,12
2840,12
2841,12
2842,12
2843,12
2844,12
2845,12
2846,12
2847,12
2848,12
2849,12
2850,12
2851,12
2852,12
2853,12
2854,12
2855,12
2856,12
2857,12
2858,12
2859,12
2860,12
2861,12
2862,12
2863,12
2864,12
2865,12
2866,12
2867,12
2868,12
2869,12
2870,12
2871,12
2872,12
2873,12
2874,12
2875,12
2876,12
2877,12
2878,12
2879,12
2880,12
2881,12
2882,12
2883,12
2884,12
2885,12
2886,12
2887,12
2888,12
2889,12
2890,12
2891,12
2892,12
2893,12
2894,12
2895,12
2896,12
2897,12
2898,12
2899,12
2900,5
2901,5
2902,5
2903,5
2904,5
2905,5
2906,5
2907,5
2908,12
2909,5
2910,5
2911,5
2912,5
2913,5
2914,5
2915,4
2916,5
2917,5
2918,4
2919,5
2920,5
2921,5
2922,5
2923,5
2924,5
2925,5
2926,5
2927,5
2928,4
2929,5
2930,5
2931,5
2932,5
2933,12
2934,12
2935,5
2936,5
2937,5
2938,20
2939,20
2940,5
2941,5
2942,5
2943,5
2944,5
2945,5
2946,5
2947,5
2948,5
2949,5
2950,5
2951,20
2952,5
2953,5
2954,5
2955,5
2956,5
2957,5
2958,5
2959,5
2960,5
2961,5
2962,5
2963,5
2964,5
2965,5
2966,5
2967,5
2968,5
2969,5
2970,4
2971,5
2972,5
2973,4
2974,4
2975,4
2976,4
2977,5
2978,4
2979,5
2980,5
2981,5
2982,4
2983,5
2984,5
2985,5
2986,5
2987,5
2988,5
2989,5
2990,5
2991,5
2992,5
2993,5
